2019-02-13 19:12:53,176 [INFO]: StackedDAE(
  (encoder): Sequential(
    (0): Linear(in_features=784, out_features=500, bias=True)
    (1): ReLU()
    (2): Linear(in_features=500, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=2000, bias=True)
    (5): ReLU()
  )
  (decoder): Sequential(
    (0): Linear(in_features=10, out_features=2000, bias=True)
    (1): ReLU()
    (2): Linear(in_features=2000, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=500, bias=True)
    (5): ReLU()
  )
  (_enc_mu): Linear(in_features=2000, out_features=10, bias=True)
  (_dec): Linear(in_features=500, out_features=784, bias=True)
)
2019-02-13 19:31:42,559 [INFO]: #Epoch 141: Reconstruct Loss: 234.5764, Valid Reconstruct Loss: 180.2124
2019-02-13 19:31:53,666 [INFO]: #Epoch 142: Reconstruct Loss: 234.5020, Valid Reconstruct Loss: 181.6819
2019-02-13 19:32:04,706 [INFO]: #Epoch 143: Reconstruct Loss: 234.2206, Valid Reconstruct Loss: 182.0128
2019-02-13 19:32:11,439 [INFO]: #Epoch 144: Reconstruct Loss: 234.2688, Valid Reconstruct Loss: 183.6557
2019-02-13 19:32:21,997 [INFO]: #Epoch 145: Reconstruct Loss: 234.5020, Valid Reconstruct Loss: 180.9319
2019-02-13 19:32:26,152 [INFO]: #Epoch 146: Reconstruct Loss: 234.4308, Valid Reconstruct Loss: 182.6537
2019-02-13 19:32:30,098 [INFO]: #Epoch 147: Reconstruct Loss: 234.3838, Valid Reconstruct Loss: 184.2669
2019-02-13 19:32:34,336 [INFO]: #Epoch 148: Reconstruct Loss: 234.2337, Valid Reconstruct Loss: 183.8621
2019-02-13 19:32:38,505 [INFO]: #Epoch 149: Reconstruct Loss: 234.3803, Valid Reconstruct Loss: 180.5863
2019-02-13 19:32:42,504 [INFO]: #Epoch 150: Reconstruct Loss: 234.3228, Valid Reconstruct Loss: 180.1519
2019-02-13 19:32:46,584 [INFO]: #Epoch 151: Reconstruct Loss: 234.2410, Valid Reconstruct Loss: 182.7864
2019-02-13 19:32:50,585 [INFO]: #Epoch 152: Reconstruct Loss: 234.4849, Valid Reconstruct Loss: 184.0598
2019-02-13 19:33:00,587 [INFO]: #Epoch 153: Reconstruct Loss: 234.0276, Valid Reconstruct Loss: 181.7720
2019-02-13 19:33:10,072 [INFO]: #Epoch 154: Reconstruct Loss: 234.1943, Valid Reconstruct Loss: 181.3899
2019-02-13 19:33:15,198 [INFO]: #Epoch 155: Reconstruct Loss: 233.9828, Valid Reconstruct Loss: 180.7830
2019-02-13 19:33:19,244 [INFO]: #Epoch 156: Reconstruct Loss: 234.3392, Valid Reconstruct Loss: 183.8496
2019-02-13 19:33:23,333 [INFO]: #Epoch 157: Reconstruct Loss: 234.5896, Valid Reconstruct Loss: 183.4902
2019-02-13 19:33:27,453 [INFO]: #Epoch 158: Reconstruct Loss: 234.1346, Valid Reconstruct Loss: 182.8549
2019-02-13 19:33:36,873 [INFO]: #Epoch 159: Reconstruct Loss: 234.3611, Valid Reconstruct Loss: 178.1955
2019-02-13 19:33:43,316 [INFO]: #Epoch 160: Reconstruct Loss: 234.4246, Valid Reconstruct Loss: 180.9235
2019-02-13 19:33:49,259 [INFO]: #Epoch 161: Reconstruct Loss: 234.0782, Valid Reconstruct Loss: 181.8196
2019-02-13 19:33:58,854 [INFO]: #Epoch 162: Reconstruct Loss: 234.0617, Valid Reconstruct Loss: 178.8366
2019-02-13 19:34:08,223 [INFO]: #Epoch 163: Reconstruct Loss: 233.9484, Valid Reconstruct Loss: 180.4649
2019-02-13 19:34:12,447 [INFO]: #Epoch 164: Reconstruct Loss: 234.1495, Valid Reconstruct Loss: 186.1177
2019-02-13 19:34:16,556 [INFO]: #Epoch 165: Reconstruct Loss: 234.1499, Valid Reconstruct Loss: 181.6314
2019-02-13 19:34:27,310 [INFO]: #Epoch 166: Reconstruct Loss: 234.1670, Valid Reconstruct Loss: 180.4688
2019-02-13 19:34:33,820 [INFO]: #Epoch 167: Reconstruct Loss: 234.0048, Valid Reconstruct Loss: 179.0641
2019-02-13 19:34:39,985 [INFO]: #Epoch 168: Reconstruct Loss: 233.9353, Valid Reconstruct Loss: 180.1156
2019-02-13 19:34:46,926 [INFO]: #Epoch 169: Reconstruct Loss: 233.8297, Valid Reconstruct Loss: 182.3711
2019-02-13 19:34:57,114 [INFO]: #Epoch 170: Reconstruct Loss: 234.0449, Valid Reconstruct Loss: 185.3898
2019-02-13 19:35:07,558 [INFO]: #Epoch 171: Reconstruct Loss: 233.9212, Valid Reconstruct Loss: 185.6115
2019-02-13 19:35:17,486 [INFO]: #Epoch 172: Reconstruct Loss: 233.8107, Valid Reconstruct Loss: 181.9923
2019-02-13 19:35:23,946 [INFO]: #Epoch 173: Reconstruct Loss: 233.6855, Valid Reconstruct Loss: 178.1140
2019-02-13 19:35:29,942 [INFO]: #Epoch 174: Reconstruct Loss: 233.8898, Valid Reconstruct Loss: 179.9165
2019-02-13 19:35:36,814 [INFO]: #Epoch 175: Reconstruct Loss: 233.4932, Valid Reconstruct Loss: 182.1981
2019-02-13 19:35:43,515 [INFO]: #Epoch 176: Reconstruct Loss: 233.8348, Valid Reconstruct Loss: 180.8889
2019-02-13 19:35:52,823 [INFO]: #Epoch 177: Reconstruct Loss: 234.0326, Valid Reconstruct Loss: 182.8915
2019-02-13 19:35:59,413 [INFO]: #Epoch 178: Reconstruct Loss: 233.7239, Valid Reconstruct Loss: 178.1620
2019-02-13 19:36:09,282 [INFO]: #Epoch 179: Reconstruct Loss: 233.7269, Valid Reconstruct Loss: 181.5731
2019-02-13 19:36:19,706 [INFO]: #Epoch 180: Reconstruct Loss: 234.0583, Valid Reconstruct Loss: 184.6060
2019-02-13 19:36:30,346 [INFO]: #Epoch 181: Reconstruct Loss: 234.1295, Valid Reconstruct Loss: 177.2911
2019-02-13 19:36:36,268 [INFO]: #Epoch 182: Reconstruct Loss: 233.5936, Valid Reconstruct Loss: 183.8689
2019-02-13 19:36:45,899 [INFO]: #Epoch 183: Reconstruct Loss: 233.6341, Valid Reconstruct Loss: 177.8367
2019-02-13 19:36:56,482 [INFO]: #Epoch 184: Reconstruct Loss: 233.8280, Valid Reconstruct Loss: 182.4493
2019-02-13 19:37:02,795 [INFO]: #Epoch 185: Reconstruct Loss: 233.4248, Valid Reconstruct Loss: 181.0191
2019-02-13 19:37:13,270 [INFO]: #Epoch 186: Reconstruct Loss: 233.8366, Valid Reconstruct Loss: 182.2235
2019-02-13 19:37:19,476 [INFO]: #Epoch 187: Reconstruct Loss: 233.8672, Valid Reconstruct Loss: 178.8345
2019-02-13 19:37:25,408 [INFO]: #Epoch 188: Reconstruct Loss: 233.6676, Valid Reconstruct Loss: 180.5983
2019-02-13 19:37:35,726 [INFO]: #Epoch 189: Reconstruct Loss: 233.5136, Valid Reconstruct Loss: 177.6021
2019-02-13 19:37:41,905 [INFO]: #Epoch 190: Reconstruct Loss: 233.7780, Valid Reconstruct Loss: 180.3530
